dataset,group,approach,sut,rep,exec_ok,line_coverage_pct,branch_coverage_pct,mutation_score_pct,source_metrics_dir
HumanEval+,Non-AI,Pynguin,HumanEval_120,run_0026,1,50.0,100.0,,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_120/run_0026/26-5/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_121,run_0027,1,100.0,100.0,100.0,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_121/run_0027/27-1/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_121,run_0027,1,100.0,100.0,63.64,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_121/run_0027/27-2/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_121,run_0027,1,100.0,100.0,100.0,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_121/run_0027/27-3/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_121,run_0027,1,100.0,100.0,81.82,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_121/run_0027/27-4/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_121,run_0027,1,100.0,100.0,100.0,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_121/run_0027/27-5/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_122,run_0028,1,100.0,100.0,81.25,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_122/run_0028/28-1/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_122,run_0028,1,100.0,100.0,,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_122/run_0028/28-2/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_122,run_0028,1,100.0,100.0,,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_122/run_0028/28-3/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_122,run_0028,1,100.0,100.0,,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_122/run_0028/28-4/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_122,run_0028,1,100.0,100.0,81.25,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_122/run_0028/28-5/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_123,run_0029,0,,,,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_123/run_0029/29-1/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_123,run_0029,0,,,,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_123/run_0029/29-2/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_123,run_0029,0,,,,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_123/run_0029/29-3/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_123,run_0029,0,,,,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_123/run_0029/29-4/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_123,run_0029,0,,,,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_123/run_0029/29-5/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_124,run_0030,0,,,,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_124/run_0030/30-1/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_124,run_0030,0,,,,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_124/run_0030/30-2/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_124,run_0030,0,,,,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_124/run_0030/30-3/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_124,run_0030,0,,,,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_124/run_0030/30-4/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_124,run_0030,0,,,,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_124/run_0030/30-5/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_125,run_0031,1,100.0,100.0,37.5,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_125/run_0031/31-1/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_125,run_0031,1,100.0,100.0,70.83,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_125/run_0031/31-2/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_125,run_0031,1,100.0,83.33,75.0,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_125/run_0031/31-3/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_125,run_0031,1,100.0,100.0,37.5,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_125/run_0031/31-4/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_125,run_0031,1,100.0,100.0,75.0,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_125/run_0031/31-5/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_126,run_0032,1,100.0,100.0,66.67,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_126/run_0032/32-1/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_126,run_0032,1,100.0,100.0,50.0,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_126/run_0032/32-2/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_126,run_0032,1,100.0,100.0,75.0,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_126/run_0032/32-3/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_126,run_0032,1,100.0,100.0,50.0,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_126/run_0032/32-4/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_126,run_0032,1,100.0,100.0,75.0,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_126/run_0032/32-5/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_127,run_0033,1,100.0,100.0,77.78,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_127/run_0033/33-1/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_127,run_0033,1,100.0,100.0,72.22,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_127/run_0033/33-2/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_127,run_0033,1,100.0,100.0,66.67,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_127/run_0033/33-3/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_127,run_0033,1,100.0,100.0,72.22,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_127/run_0033/33-4/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_127,run_0033,1,100.0,100.0,66.67,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_127/run_0033/33-5/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_128,run_0034,1,100.0,100.0,73.33,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_128/run_0034/34-1/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_128,run_0034,1,100.0,100.0,73.33,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_128/run_0034/34-2/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_128,run_0034,1,100.0,100.0,73.33,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_128/run_0034/34-3/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_128,run_0034,1,100.0,100.0,73.33,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_128/run_0034/34-4/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_128,run_0034,1,100.0,100.0,46.67,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_128/run_0034/34-5/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_129,run_0035,1,100.0,100.0,20.0,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_129/run_0035/35-1/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_129,run_0035,1,100.0,100.0,23.64,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_129/run_0035/35-2/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_129,run_0035,1,100.0,100.0,,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_129/run_0035/35-3/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_129,run_0035,1,100.0,100.0,49.09,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_129/run_0035/35-4/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_129,run_0035,1,100.0,100.0,16.36,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_129/run_0035/35-5/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_13,run_0036,0,,,,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_13/run_0036/36-1/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_13,run_0036,0,,,,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_13/run_0036/36-2/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_13,run_0036,1,100.0,100.0,100.0,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_13/run_0036/36-3/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_13,run_0036,1,100.0,100.0,54.55,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_13/run_0036/36-4/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_13,run_0036,0,,,,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_13/run_0036/36-5/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_130,run_0037,1,100.0,100.0,17.95,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_130/run_0037/37-1/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_130,run_0037,1,100.0,100.0,10.26,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_130/run_0037/37-2/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_130,run_0037,1,100.0,100.0,17.95,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_130/run_0037/37-3/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_130,run_0037,1,100.0,100.0,17.95,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_130/run_0037/37-4/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_130,run_0037,1,100.0,100.0,17.95,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_130/run_0037/37-5/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_131,run_0038,1,100.0,100.0,93.75,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_131/run_0038/38-1/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_131,run_0038,1,100.0,100.0,100.0,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_131/run_0038/38-2/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_131,run_0038,1,100.0,100.0,93.75,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_131/run_0038/38-3/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_131,run_0038,1,100.0,100.0,87.5,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_131/run_0038/38-4/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_131,run_0038,1,100.0,100.0,100.0,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_131/run_0038/38-5/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_132,run_0039,1,100.0,91.67,74.19,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_132/run_0039/39-1/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_132,run_0039,1,100.0,91.67,77.42,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_132/run_0039/39-2/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_132,run_0039,1,100.0,91.67,74.19,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_132/run_0039/39-3/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_132,run_0039,1,100.0,91.67,74.19,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_132/run_0039/39-4/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_132,run_0039,1,100.0,91.67,74.19,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_132/run_0039/39-5/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_133,run_0040,1,100.0,100.0,100.0,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_133/run_0040/40-1/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_133,run_0040,1,100.0,100.0,100.0,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_133/run_0040/40-2/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_133,run_0040,1,33.33,100.0,,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_133/run_0040/40-3/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_133,run_0040,1,33.33,100.0,,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_133/run_0040/40-4/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_133,run_0040,1,100.0,100.0,88.89,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_133/run_0040/40-5/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_134,run_0041,1,100.0,100.0,41.67,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_134/run_0041/41-1/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_134,run_0041,1,100.0,75.0,33.33,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_134/run_0041/41-2/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_134,run_0041,1,100.0,100.0,50.0,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_134/run_0041/41-3/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_134,run_0041,1,100.0,100.0,41.67,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_134/run_0041/41-4/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_134,run_0041,1,100.0,100.0,50.0,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_134/run_0041/41-5/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_135,run_0042,1,100.0,100.0,82.35,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_135/run_0042/42-1/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_135,run_0042,1,100.0,100.0,88.24,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_135/run_0042/42-2/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_135,run_0042,1,100.0,100.0,88.24,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_135/run_0042/42-3/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_135,run_0042,1,100.0,100.0,82.35,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_135/run_0042/42-4/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_135,run_0042,1,100.0,100.0,88.24,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_135/run_0042/42-5/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_136,run_0043,1,100.0,100.0,63.64,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_136/run_0043/43-1/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_136,run_0043,1,100.0,100.0,63.64,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_136/run_0043/43-2/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_136,run_0043,1,100.0,100.0,63.64,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_136/run_0043/43-3/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_136,run_0043,1,100.0,100.0,63.64,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_136/run_0043/43-4/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_136,run_0043,1,100.0,100.0,63.64,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_136/run_0043/43-5/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_137,run_0044,1,100.0,100.0,75.0,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_137/run_0044/44-1/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_137,run_0044,1,100.0,100.0,75.0,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_137/run_0044/44-2/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_137,run_0044,1,100.0,100.0,75.0,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_137/run_0044/44-3/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_137,run_0044,1,100.0,100.0,75.0,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_137/run_0044/44-4/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_137,run_0044,1,100.0,100.0,75.0,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_137/run_0044/44-5/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_138,run_0045,1,100.0,100.0,57.14,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_138/run_0045/45-1/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_138,run_0045,1,100.0,100.0,42.86,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_138/run_0045/45-2/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_138,run_0045,1,100.0,100.0,71.43,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_138/run_0045/45-3/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_138,run_0045,1,100.0,100.0,28.57,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_138/run_0045/45-4/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_138,run_0045,1,100.0,100.0,28.57,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_138/run_0045/45-5/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_139,run_0046,1,100.0,100.0,28.57,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_139/run_0046/46-1/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_139,run_0046,1,100.0,100.0,28.57,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_139/run_0046/46-2/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_139,run_0046,1,100.0,100.0,28.57,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_139/run_0046/46-3/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_139,run_0046,1,100.0,100.0,28.57,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_139/run_0046/46-4/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_139,run_0046,1,100.0,100.0,28.57,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_139/run_0046/46-5/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_14,run_0047,1,100.0,100.0,33.33,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_14/run_0047/47-1/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_14,run_0047,1,100.0,100.0,33.33,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_14/run_0047/47-2/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_14,run_0047,1,100.0,100.0,33.33,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_14/run_0047/47-3/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_14,run_0047,1,100.0,100.0,33.33,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_14/run_0047/47-4/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_14,run_0047,1,100.0,100.0,33.33,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_14/run_0047/47-5/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_140,run_0048,1,100.0,100.0,66.67,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_140/run_0048/48-1/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_140,run_0048,1,100.0,100.0,58.33,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_140/run_0048/48-2/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_140,run_0048,1,100.0,100.0,58.33,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_140/run_0048/48-3/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_140,run_0048,1,20.0,0.0,,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_140/run_0048/48-4/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_140,run_0048,1,20.0,0.0,,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_140/run_0048/48-5/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_141,run_0049,1,88.89,60.0,44.74,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_141/run_0049/49-1/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_141,run_0049,1,88.89,60.0,44.74,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_141/run_0049/49-2/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_141,run_0049,1,100.0,70.0,55.26,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_141/run_0049/49-3/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_141,run_0049,1,100.0,70.0,55.26,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_141/run_0049/49-4/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_141,run_0049,1,88.89,80.0,63.16,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_141/run_0049/49-5/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_142,run_0050,1,100.0,100.0,100.0,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_142/run_0050/50-1/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_142,run_0050,1,100.0,100.0,100.0,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_142/run_0050/50-2/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_142,run_0050,1,100.0,100.0,100.0,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_142/run_0050/50-3/metrics
HumanEval+,Non-AI,Pynguin,HumanEval_142,run_0050,1,100.0,100.0,100.0,/home/jpaiva/projetos/nonAI/python_workflow/out/pynguin_humanevalplus_strict0/HumanEval_142/run_0050/50-4/metrics
